timestamp,cpu_pct,mem_pct,net_in_mbps,is_anomaly
870,22.29,41.64,37.92,0
871,20.36,41.5,40.1,0
872,18.55,41.65,36.84,0
873,20.43,41.39,39.63,0
874,22.45,39.36,39.16,0
875,27.87,39.27,39.72,0
876,20.86,37.9,38.81,0
877,23.02,42.43,36.86,0
878,22.23,42.43,39.09,0
879,25.78,42.43,41.63,0
880,29.73,41.6,42.24,0
881,20.48,37.92,44.54,0
882,20.54,39.56,42.99,0
883,25.08,41.34,37.16,0
884,23.92,41.27,38.69,0
885,27.35,40.71,39.4,0
886,23.5,41.58,39.23,0
887,20.6,41.02,39.48,0
888,23.39,41.17,44.11,0
889,24.88,40.01,37.08,0
890,23.95,42.42,37.76,0
891,22.95,40.28,42.43,0
892,24.56,38.91,37.86,0
893,24.8,39.73,39.82,0
894,25.38,40.35,41.06,0
895,23.12,42.34,39.91,0
896,20.61,40.77,39.27,0
897,21.48,40.53,40.71,0
898,24.6,38.92,37.0,0
899,18.47,41.95,37.74,0
900,21.96,39.78,39.76,0
901,19.62,40.59,34.5,0
902,20.82,42.94,41.42,0
903,24.51,41.47,39.15,0
904,21.19,38.24,38.8,0
905,20.69,38.01,35.18,0
906,16.41,40.55,35.82,0
907,22.67,38.81,37.55,0
908,22.31,41.58,39.91,0
909,26.8,40.66,34.1,0
910,19.33,40.82,39.78,0
911,20.85,39.5,37.44,0
912,20.89,43.15,37.66,0
913,24.81,44.79,38.57,0
914,19.73,40.09,38.56,0
915,20.8,41.02,36.55,0
916,21.73,40.62,39.17,0
917,20.41,40.07,33.24,0
918,18.45,39.19,36.93,0
919,20.32,38.79,38.1,0
920,22.9,38.7,37.05,0
921,16.54,40.99,34.04,0
922,19.97,39.59,39.17,0
923,17.41,36.49,35.11,0
924,23.04,41.0,37.43,0
925,14.83,40.26,37.83,0
926,17.67,42.32,37.52,0
927,20.43,40.85,39.77,0
928,23.94,38.05,37.29,0
929,18.99,36.91,38.2,0
930,17.47,39.16,37.19,0
931,24.72,39.29,38.49,0
932,14.68,41.62,40.01,0
933,12.38,40.18,37.46,0
934,20.24,41.88,38.7,0
935,17.36,38.17,40.01,0
936,15.76,41.59,39.77,0
937,20.89,41.21,36.24,0
938,19.45,37.09,39.05,0
939,16.97,42.08,37.43,0
940,14.78,40.23,39.13,0
941,21.18,40.66,37.99,0
942,20.47,38.76,37.37,0
943,18.17,41.95,37.64,0
944,23.96,38.25,37.25,0
945,15.16,41.26,37.29,0
946,13.75,41.23,36.34,0
947,16.2,38.52,36.12,0
948,18.09,42.94,40.11,0
949,18.91,40.3,37.5,0
950,17.41,40.92,35.36,0
951,19.14,37.63,35.91,0
952,14.28,43.09,38.54,0
953,22.32,38.06,34.92,0
954,17.7,41.42,33.39,0
955,21.25,38.38,33.5,0
956,18.88,38.93,32.83,0
957,19.18,41.03,33.65,0
958,19.48,41.37,33.85,0
959,19.07,37.91,38.95,0
960,19.61,41.44,36.05,0
961,21.62,41.36,35.38,0
962,18.18,38.37,33.19,0
963,19.68,42.16,35.75,0
964,17.24,37.57,32.53,0
965,21.79,38.8,35.23,0
966,15.39,40.45,40.07,0
967,22.79,38.43,37.23,0
968,17.22,40.1,35.45,0
969,13.01,40.05,37.24,0
970,17.64,39.4,34.76,0
971,15.18,40.91,34.17,0
972,19.7,39.31,39.15,0
973,15.18,39.99,33.43,0
974,15.76,41.35,34.97,0
975,11.39,40.8,36.26,0
976,15.67,40.79,33.75,0
977,9.71,37.87,36.89,0
978,12.2,40.37,34.95,0
979,19.19,38.26,36.86,0
980,19.23,37.64,36.67,0
981,18.11,39.44,34.98,0
982,13.9,38.18,38.86,0
983,16.62,40.72,34.08,0
984,16.72,40.74,38.08,0
985,13.22,36.65,37.7,0
986,21.17,38.26,38.87,0
987,19.26,37.3,35.65,0
988,15.93,38.78,33.69,0
989,16.64,40.15,39.4,0
990,17.15,39.09,34.55,0
991,10.36,38.56,33.56,0
992,15.71,41.39,34.79,0
993,14.38,35.97,33.18,0
994,13.39,41.27,36.17,0
995,15.52,38.59,33.88,0
996,21.72,39.28,34.49,0
997,18.22,38.6,36.97,0
998,14.55,41.69,36.26,0
999,17.95,37.52,35.02,0
1000,20.4,39.38,35.31,0
1001,18.95,40.14,34.97,0
1002,16.33,36.93,34.06,0
1003,14.18,37.96,34.89,0
1004,18.18,39.1,35.85,0
1005,17.24,37.99,34.6,0
1006,18.72,38.09,35.67,0
1007,17.91,38.78,33.13,0
1008,19.13,40.27,33.58,0
1009,14.35,38.77,33.29,0
1010,19.88,40.9,33.61,0
1011,16.49,37.77,37.29,0
1012,22.1,37.38,36.15,0
1013,13.78,42.14,32.53,0
1014,21.03,38.26,35.53,0
1015,16.39,37.27,33.86,0
1016,13.82,36.62,33.26,0
1017,14.3,40.84,31.63,0
1018,14.77,38.71,36.53,0
1019,16.98,38.83,31.84,0
1020,17.25,38.97,34.44,0
1021,13.94,40.72,32.63,0
1022,15.56,38.92,36.06,0
1023,22.04,42.7,33.82,0
1024,20.78,39.38,34.21,0
1025,16.88,40.76,34.26,0
1026,15.67,40.37,35.05,0
1027,15.89,39.11,34.45,0
1028,17.35,38.27,34.32,0
1029,12.42,39.65,33.36,0
1030,14.7,39.91,31.23,0
1031,10.45,38.28,32.13,0
1032,16.63,39.38,35.79,0
1033,17.36,40.98,33.72,0
1034,13.95,42.23,32.99,0
1035,20.11,40.4,31.5,0
1036,11.69,41.9,30.85,0
1037,10.96,38.16,32.87,0
1038,16.01,40.15,36.04,0
1039,18.46,41.1,33.14,0
1040,20.36,37.75,35.04,0
1041,13.91,38.36,33.02,0
1042,18.51,41.69,35.5,0
1043,15.14,37.62,33.5,0
1044,14.73,37.06,31.73,0
1045,17.88,41.36,33.65,0
1046,17.18,40.86,37.84,0
1047,10.48,39.71,37.75,0
1048,19.62,38.99,35.13,0
1049,19.32,38.4,33.87,0
1050,13.29,39.47,34.74,0
1051,16.35,41.42,34.76,0
1052,16.63,39.4,34.04,0
1053,15.92,42.29,34.99,0
1054,13.48,37.69,34.52,0
1055,13.1,39.01,33.46,0
1056,15.03,38.47,31.7,0
1057,18.62,37.4,33.16,0
1058,16.72,38.8,35.67,0
1059,13.97,39.65,34.0,0
1060,17.39,39.81,34.66,0
1061,6.52,42.28,33.49,0
1062,18.51,39.72,31.93,0
1063,9.84,40.74,33.57,0
1064,13.96,39.11,31.99,0
1065,11.68,41.53,31.86,0
1066,11.15,42.61,36.44,0
1067,18.51,39.81,33.19,0
1068,13.62,37.52,32.54,0
1069,16.06,38.18,37.25,0
1070,14.88,39.43,35.65,0
1071,16.45,39.69,33.27,0
1072,15.24,40.05,34.87,0
1073,11.16,39.69,33.54,0
1074,18.0,39.01,32.62,0
1075,13.52,38.05,34.95,0
1076,10.33,39.6,33.35,0
1077,13.72,41.78,34.15,0
1078,19.5,40.53,36.04,0
1079,17.55,39.8,35.82,0
1080,13.95,40.54,32.9,0
1081,13.95,38.44,34.97,0
1082,14.04,38.24,31.74,0
1083,21.23,37.88,34.9,0
1084,16.15,38.81,34.3,0
1085,16.29,38.37,34.76,0
1086,18.1,40.81,33.41,0
1087,15.73,38.29,38.18,0
1088,14.24,37.8,32.21,0
1089,14.43,41.92,35.96,0
1090,14.8,38.33,31.95,0
1091,14.91,39.24,35.03,0
1092,17.21,39.69,35.17,0
1093,15.19,37.3,34.14,0
1094,17.24,40.86,33.04,0
1095,14.8,39.97,34.32,0
1096,15.28,41.35,34.57,0
1097,9.06,38.0,37.62,0
1098,17.81,39.17,32.3,0
1099,16.11,39.08,32.94,0
1100,18.07,39.42,34.63,0
1101,6.4,36.84,33.56,0
1102,21.36,39.19,33.87,0
1103,14.68,36.89,36.22,0
1104,18.43,39.57,28.45,0
1105,12.0,35.84,32.9,0
1106,16.97,36.26,30.62,0
1107,11.98,40.27,31.72,0
1108,13.28,38.22,38.93,0
1109,20.9,37.57,35.32,0
1110,14.6,40.96,36.04,0
1111,15.83,39.55,33.99,0
1112,17.8,40.37,35.67,0
1113,16.69,38.81,30.63,0
1114,15.67,43.09,36.25,0
1115,16.33,38.16,32.55,0
1116,22.46,41.69,33.13,0
1117,15.09,38.99,35.22,0
1118,15.88,36.6,34.85,0
1119,18.44,39.81,34.4,0
1120,18.62,39.56,31.52,0
1121,18.88,37.52,34.45,0
1122,17.25,37.72,36.19,0
1123,11.92,39.07,33.22,0
1124,20.27,39.63,36.92,0
1125,11.95,35.41,32.56,0
1126,16.31,40.7,34.33,0
1127,13.16,38.38,37.41,0
1128,15.24,37.13,32.99,0
1129,16.44,40.55,36.47,0
1130,16.44,39.11,38.33,0
1131,16.76,40.97,34.74,0
1132,20.35,39.81,33.36,0
1133,16.89,39.16,32.88,0
1134,14.82,38.94,37.05,0
1135,18.47,39.9,37.01,0
1136,19.16,38.56,37.37,0
1137,11.93,37.91,34.43,0
1138,17.43,40.11,36.59,0
1139,17.76,38.98,34.43,0
1140,14.79,39.25,32.78,0
1141,19.83,40.85,36.81,0
1142,15.28,39.05,37.85,0
1143,16.13,39.25,32.56,0
1144,15.26,38.33,32.54,0
1145,15.85,39.89,34.72,0
1146,12.53,39.77,36.57,0
1147,11.53,40.61,32.41,0
1148,20.66,38.39,35.15,0
1149,13.36,38.58,33.54,0
1150,12.95,40.47,36.14,0
1151,9.49,39.66,33.17,0
1152,14.06,37.93,36.33,0
1153,12.04,41.26,34.49,0
1154,20.96,36.76,32.95,0
1155,19.09,40.49,34.98,0
1156,14.03,37.43,31.0,0
1157,22.88,42.16,33.78,0
1158,19.09,37.03,35.59,0
1159,15.2,41.08,31.4,0
1160,8.71,39.24,29.82,0
1161,23.11,38.82,30.31,0
1162,12.1,39.66,37.67,0
1163,11.36,40.34,34.88,0
1164,19.4,38.04,34.0,0
1165,23.68,38.18,36.98,0
1166,20.54,40.39,34.3,0
1167,18.12,36.87,35.68,0
1168,18.24,38.56,35.22,0
1169,19.05,44.01,34.25,0
1170,18.8,38.0,35.81,0
1171,17.4,41.19,36.79,0
1172,16.9,38.6,34.9,0
1173,16.44,40.25,34.38,0
1174,14.4,40.48,34.64,0
1175,15.85,41.2,30.76,0
1176,11.65,39.22,35.95,0
1177,16.47,42.51,32.99,0
1178,13.84,38.66,36.7,0
1179,13.53,39.9,35.29,0
1180,17.41,39.93,35.71,0
1181,21.09,37.89,36.93,0
1182,19.7,39.16,33.71,0
1183,12.27,39.84,36.33,0
1184,14.06,38.96,36.15,0
1185,19.88,43.28,35.28,0
1186,14.15,38.37,33.82,0
1187,16.47,41.41,36.9,0
1188,18.83,40.94,37.15,0
1189,14.31,39.65,36.0,0
1190,17.58,38.38,33.67,0
1191,13.3,38.54,34.79,0
1192,15.54,38.93,35.75,0
1193,18.34,37.04,37.28,0
1194,12.64,38.22,32.77,0
1195,18.79,37.52,34.84,0
1196,17.45,41.77,35.2,0
1197,19.21,40.69,35.87,0
1198,18.26,40.96,33.47,0
1199,21.73,40.67,35.67,0
1200,18.06,40.05,35.52,0
1201,16.44,42.01,34.1,0
1202,18.13,38.91,35.98,0
1203,19.44,40.0,35.17,0
1204,18.0,40.98,37.28,0
1205,18.02,37.89,34.55,0
1206,15.84,44.53,36.54,0
1207,16.0,39.94,34.78,0
1208,13.83,40.12,35.23,0
1209,23.33,41.81,37.06,0
1210,14.4,41.31,36.98,0
1211,16.1,40.01,35.71,0
1212,16.07,40.16,36.04,0
1213,20.96,37.73,33.71,0
1214,17.44,39.16,39.46,0
1215,22.11,40.79,38.07,0
1216,16.4,40.69,38.04,0
1217,19.31,41.87,33.58,0
1218,16.01,39.87,35.62,0
1219,25.0,37.99,36.18,0
1220,15.05,41.67,33.03,0
1221,19.6,42.25,38.71,0
1222,20.62,41.46,39.88,0
1223,20.01,39.89,41.14,0
1224,18.26,41.71,34.96,0
1225,18.48,45.3,37.33,0
1226,19.05,40.35,39.78,0
1227,18.53,38.22,36.67,0
1228,21.92,39.33,36.09,0
1229,25.71,41.16,33.53,0
1230,17.46,37.83,39.57,0
1231,15.08,40.51,37.31,0
1232,18.97,40.84,35.93,0
1233,27.03,42.59,38.0,0
1234,16.94,42.27,37.78,0
1235,24.32,41.62,37.86,0
1236,24.49,37.09,37.13,0
1237,17.85,41.74,40.85,0
1238,21.27,41.43,37.39,0
1239,24.51,40.77,40.94,0
1240,18.54,37.81,38.87,0
1241,19.12,39.26,38.49,0
1242,18.05,38.69,37.61,0
1243,16.8,37.43,39.83,0
1244,17.96,40.47,38.15,0
1245,16.29,39.29,36.11,0
1246,20.12,44.44,36.09,0
1247,17.77,40.27,38.91,0
1248,20.84,42.48,36.29,0
1249,15.53,38.21,38.03,0
1250,21.25,39.78,40.32,0
1251,22.81,40.74,38.86,0
1252,14.39,39.25,36.85,0
1253,21.55,40.0,41.17,0
1254,24.18,40.32,39.49,0
1255,16.92,40.31,40.48,0
1256,25.63,43.47,33.96,0
1257,21.93,41.27,39.2,0
1258,18.62,41.44,40.27,0
1259,20.63,41.55,42.04,0
1260,22.53,41.68,35.76,0
1261,21.15,40.65,41.15,0
1262,22.6,40.31,42.07,0
1263,18.28,41.06,34.8,0
1264,21.61,42.57,39.84,0
1265,16.93,42.54,40.17,0
1266,20.9,40.51,38.33,0
1267,18.58,42.04,38.06,0
1268,19.15,40.62,40.42,0
1269,25.13,40.98,37.91,0
1270,24.76,40.24,38.76,0
1271,23.38,40.69,40.87,0
1272,18.34,43.0,42.8,0
1273,20.73,41.14,40.42,0
1274,25.39,41.23,39.67,0
1275,22.24,38.87,38.42,0
1276,28.84,40.6,37.48,0
1277,23.12,40.72,41.78,0
1278,22.59,39.86,39.3,0
1279,21.15,41.16,41.96,0
1280,22.54,40.5,39.06,0
1281,21.75,41.28,38.47,0
1282,24.4,41.37,40.66,0
1283,25.22,39.77,39.72,0
1284,20.06,40.63,37.52,0
1285,18.49,41.36,43.62,0
1286,17.04,43.04,38.79,0
1287,24.14,41.67,41.95,0
1288,19.38,40.31,41.83,0
1289,16.3,41.93,37.69,0
1290,23.99,43.91,38.26,0
1291,30.37,42.74,39.71,0
1292,22.95,42.21,38.64,0
1293,25.55,42.5,43.88,0
1294,23.35,43.59,40.08,0
1295,22.88,43.07,42.32,0
1296,26.0,42.32,41.62,0
1297,22.44,43.1,41.18,0
1298,24.19,39.89,40.79,0
1299,24.42,39.28,43.24,0
1300,21.52,41.79,39.17,0
1301,26.58,41.68,44.33,0
1302,23.15,40.79,38.36,0
1303,21.48,42.86,42.56,0
1304,25.43,38.85,38.24,0
1305,21.19,40.86,40.48,0
1306,24.05,40.96,41.36,0
1307,24.01,39.26,40.25,0
1308,27.36,43.97,40.92,0
1309,25.6,39.72,38.57,0
1310,24.18,40.89,39.43,0
1311,26.78,43.16,42.46,0
1312,28.57,42.79,41.58,0
1313,26.15,40.18,40.2,0
1314,24.58,42.89,44.29,0
1315,20.69,42.32,39.26,0
1316,21.5,45.41,41.04,0
1317,23.86,42.54,40.81,0
1318,23.02,41.74,43.11,0
1319,24.36,40.69,42.04,0
1320,25.17,40.88,41.78,0
1321,26.66,40.78,38.37,0
1322,24.94,44.1,43.85,0
1323,26.69,42.1,41.75,0
1324,25.5,42.94,42.47,0
1325,19.45,44.39,40.81,0
1326,22.64,38.6,40.55,0
1327,25.1,44.08,45.43,0
1328,21.98,42.27,38.94,0
1329,27.49,42.86,40.44,0
1330,30.36,40.99,45.57,0
1331,29.5,41.12,43.96,0
1332,25.28,43.01,42.09,0
1333,30.47,45.88,45.29,0
1334,26.52,43.83,43.75,0
1335,25.14,44.24,43.39,0
1336,24.39,42.08,43.44,0
1337,25.4,41.49,43.98,0
1338,25.23,41.25,44.12,0
1339,26.98,41.71,47.57,0
1340,27.03,39.39,42.85,0
1341,26.64,41.4,42.97,0
1342,28.02,41.67,40.89,0
1343,30.36,42.27,43.32,0
1344,29.71,42.76,47.22,0
1345,22.49,43.13,45.53,0
1346,19.36,42.59,42.53,0
1347,29.91,41.76,43.74,0
1348,23.08,39.71,41.16,0
1349,26.59,41.82,41.87,0
1350,23.84,41.25,44.18,0
1351,22.02,43.43,42.95,0
1352,29.13,44.12,41.92,0
1353,29.87,44.18,45.05,0
1354,25.94,43.94,43.97,0
1355,19.98,42.63,41.07,0
1356,26.19,42.07,40.12,0
1357,29.09,41.75,43.19,0
1358,23.56,40.64,41.22,0
1359,28.63,44.41,40.72,0
1360,28.11,42.69,46.79,0
1361,29.98,41.1,44.4,0
1362,28.68,41.76,44.13,0
1363,25.49,41.72,44.35,0
1364,32.08,43.11,42.52,0
1365,28.1,44.67,45.68,0
1366,28.57,42.57,44.66,0
1367,25.94,39.74,43.47,0
1368,27.49,42.86,43.84,0
1369,26.25,42.94,42.67,0
1370,28.47,42.86,44.38,0
1371,34.2,42.28,44.78,0
1372,25.04,43.57,44.46,0
1373,24.4,43.37,45.5,0
1374,33.73,43.26,45.3,0
1375,28.78,43.94,45.98,0
1376,27.48,42.7,47.48,0
1377,32.69,42.64,46.84,0
1378,27.84,45.47,47.63,0
1379,35.22,44.26,44.1,0
1380,31.86,44.69,44.84,0
1381,28.44,45.31,47.23,0
1382,36.46,44.29,47.34,0
1383,28.26,44.92,44.7,0
1384,32.39,41.18,47.35,0
1385,31.14,43.88,44.31,0
1386,34.24,43.33,47.23,0
1387,35.1,46.14,46.28,0
1388,30.6,45.04,43.63,0
1389,28.33,42.73,45.6,0
1390,32.05,44.26,50.9,0
1391,28.72,43.98,47.01,0
1392,36.88,44.43,51.27,0
1393,31.34,42.25,43.85,0
1394,29.92,44.34,48.31,0
1395,31.65,43.49,41.81,0
1396,27.14,44.28,46.95,0
1397,28.35,42.79,48.28,0
1398,34.96,43.03,48.76,0
1399,29.47,45.69,45.55,0
1400,28.39,42.38,49.3,0
1401,33.22,42.52,46.22,0
1402,35.26,43.93,47.03,0
1403,33.94,42.88,46.56,0
1404,34.86,42.73,45.22,0
1405,29.69,44.24,50.71,0
1406,27.78,41.86,47.73,0
1407,36.63,42.63,49.88,0
1408,31.25,47.25,49.86,0
1409,31.55,44.88,45.91,0
1410,36.37,43.1,50.34,0
1411,34.14,44.87,48.99,0
1412,33.93,45.12,45.97,0
1413,39.14,45.79,49.02,0
1414,30.81,44.13,46.14,0
1415,35.61,45.81,51.47,0
1416,33.08,41.32,49.96,0
1417,33.8,42.81,48.25,0
1418,37.67,44.67,51.0,0
1419,34.69,44.95,45.37,0
1420,34.87,43.11,47.11,0
1421,36.56,44.89,48.17,0
1422,32.34,43.59,53.22,0
1423,31.0,44.14,46.67,0
1424,30.47,46.12,45.47,0
1425,27.79,45.97,46.06,0
1426,39.95,43.14,50.84,0
1427,30.56,43.07,47.9,0
1428,33.29,44.07,48.84,0
1429,33.21,44.67,50.76,0
1430,35.05,43.75,48.99,0
1431,36.66,46.33,49.78,0
1432,36.88,45.31,50.51,0
1433,32.64,45.43,48.65,0
1434,33.98,42.94,49.25,0
1435,35.41,46.62,50.13,0
1436,33.9,40.67,51.46,0
1437,39.56,46.17,48.21,0
1438,36.3,46.35,43.82,0
1439,37.12,44.33,51.29,0
1440,36.99,46.91,51.86,0
1441,38.61,44.93,50.47,0
1442,35.72,45.15,50.68,0
1443,31.37,45.59,49.08,0
1444,36.55,49.88,51.28,0
1445,33.48,47.15,52.06,0
1446,33.94,46.21,50.53,0
1447,37.37,43.81,55.47,0
1448,39.41,45.42,47.43,0
1449,35.85,44.02,50.95,0
1450,36.8,46.49,48.35,0
1451,41.07,45.5,52.53,0
1452,36.77,43.63,47.67,0
1453,43.94,45.46,48.24,0
1454,37.92,44.09,49.71,0
1455,31.03,45.62,51.58,0
1456,38.66,44.13,49.93,0
1457,37.63,45.49,50.01,0
1458,40.44,46.6,50.89,0
1459,38.68,45.42,50.84,0
1460,36.33,44.94,54.37,0
1461,33.16,45.85,52.84,0
1462,36.29,46.62,50.88,0
1463,34.45,43.94,55.8,0
1464,35.35,46.02,52.66,0
1465,38.94,47.63,49.8,0
1466,42.27,46.54,52.32,0
1467,38.53,45.79,52.95,0
1468,33.85,46.69,50.57,0
1469,38.86,46.44,49.91,0
1470,41.2,46.91,52.26,0
1471,35.87,42.77,51.44,0
1472,37.38,43.5,55.19,0
1473,37.91,47.37,53.78,0
1474,35.6,43.63,51.08,0
1475,39.99,46.52,53.29,0
1476,37.77,45.41,55.04,0
1477,39.47,44.47,49.78,0
1478,35.64,46.51,50.6,0
1479,37.07,46.32,52.69,0
1480,40.64,49.21,52.85,0
1481,37.44,45.13,52.74,0
1482,43.83,48.25,52.29,0
1483,37.53,46.65,52.33,0
1484,39.49,45.15,53.82,0
1485,41.7,47.37,55.39,0
1486,34.73,47.04,52.23,0
1487,33.79,46.28,58.14,0
1488,34.58,46.65,57.25,0
1489,43.03,45.38,56.05,0
1490,37.67,45.06,54.71,0
1491,47.09,47.46,57.55,0
1492,37.81,46.01,53.02,0
1493,40.14,46.26,52.0,0
1494,44.3,46.82,52.68,0
1495,45.77,46.82,51.8,0
1496,46.02,44.31,54.11,0
1497,43.55,48.41,54.54,0
1498,43.08,46.68,54.41,0
1499,41.87,46.22,54.05,0
1500,42.51,47.2,54.41,0
1501,38.61,46.93,57.68,0
1502,37.89,47.75,55.52,0
1503,40.42,47.44,56.19,0
1504,40.0,47.73,54.79,0
1505,39.24,48.71,51.25,0
1506,42.77,48.03,50.92,0
1507,43.63,46.49,58.78,0
1508,41.11,45.07,53.61,0
1509,45.36,49.28,53.51,0
1510,37.59,46.45,55.3,0
1511,40.52,46.12,55.98,0
1512,39.03,44.25,56.3,0
1513,35.66,47.39,58.56,0
1514,41.1,47.13,58.08,0
1515,41.06,44.66,53.52,0
1516,46.05,47.63,57.15,0
1517,43.49,46.23,54.51,0
1518,38.6,51.04,55.07,0
1519,47.32,46.17,53.22,0
1520,45.5,46.4,52.09,0
1521,43.67,45.76,55.47,0
1522,41.32,49.02,53.69,0
1523,39.21,46.57,57.52,0
1524,41.05,46.06,55.17,0
1525,45.52,48.24,56.42,0
1526,47.98,45.13,58.6,0
1527,47.04,48.16,52.96,0
1528,41.03,49.92,54.54,0
1529,39.21,48.12,56.42,0
1530,43.08,48.25,56.75,0
1531,37.43,48.63,58.39,0
1532,43.78,49.91,57.99,0
1533,42.45,49.18,56.51,0
1534,41.58,48.05,56.99,0
1535,38.27,48.77,57.11,0
1536,44.68,46.11,53.57,0
1537,41.62,48.63,56.26,0
1538,39.78,45.98,57.13,0
1539,34.76,46.96,57.62,0
1540,43.37,42.91,54.91,0
1541,48.85,48.16,54.29,0
1542,48.59,46.62,56.42,0
1543,42.32,49.27,60.89,0
1544,41.96,48.22,55.38,0
1545,45.25,49.34,59.42,0
1546,40.93,46.05,60.31,0
1547,44.91,49.26,57.29,0
1548,46.38,50.88,55.9,0
1549,47.84,48.89,58.35,0
1550,43.93,48.96,57.78,0
1551,43.7,48.05,55.73,0
1552,41.76,47.03,56.19,0
1553,41.99,48.98,58.48,0
1554,43.86,45.6,59.5,0
1555,45.72,47.26,57.05,0
1556,47.44,45.25,57.62,0
1557,42.36,46.88,59.16,0
1558,49.33,48.92,57.53,0
1559,44.11,48.74,57.34,0
1560,44.94,48.08,56.49,0
1561,42.83,48.28,56.52,0
1562,37.88,45.22,63.46,0
1563,47.88,47.51,57.79,0
1564,47.51,47.07,60.97,0
1565,44.53,47.12,61.67,0
1566,45.65,49.03,57.99,0
1567,47.07,46.87,59.16,0
1568,40.91,47.27,58.68,0
1569,44.09,45.07,55.31,0
1570,48.13,47.78,55.49,0
1571,42.06,46.61,58.75,0
1572,46.77,48.39,57.86,0
1573,41.9,46.86,62.56,0
1574,47.44,48.47,58.36,0
1575,46.0,48.12,62.79,0
1576,41.34,50.86,57.99,0
1577,49.75,49.12,62.83,0
1578,44.12,45.64,60.08,0
1579,43.97,46.52,60.25,0
1580,47.07,48.52,58.15,0
1581,49.99,47.07,60.39,0
1582,43.57,44.03,62.68,0
1583,46.87,50.53,59.06,0
1584,48.04,49.61,58.73,0
1585,48.91,49.33,58.97,0
1586,47.43,47.66,62.76,0
1587,45.87,49.23,61.28,0
1588,44.55,47.55,62.52,0
1589,47.36,48.94,60.31,0
1590,43.96,47.27,59.82,0
1591,38.48,50.95,60.64,0
1592,48.62,46.34,61.99,0
1593,50.09,50.56,59.41,0
1594,40.36,48.79,62.7,0
1595,44.49,48.02,60.75,0
1596,49.44,49.03,55.26,0
1597,53.83,49.9,61.89,0
1598,47.78,50.87,57.63,0
1599,45.6,49.31,61.95,0
1600,47.31,47.52,62.09,0
1601,52.05,48.96,61.0,0
1602,46.05,51.62,61.48,0
1603,45.66,50.94,62.64,0
1604,46.67,50.3,59.51,0
1605,45.33,50.15,62.14,0
1606,48.62,50.02,62.93,0
1607,53.19,50.73,64.17,0
1608,49.35,48.33,58.49,0
1609,47.69,47.0,61.57,0
1610,47.64,49.16,58.89,0
1611,43.89,47.85,58.85,0
1612,51.29,47.51,61.63,0
1613,48.47,48.03,61.12,0
1614,48.23,52.86,63.3,0
1615,58.41,49.35,60.37,0
1616,49.79,49.71,60.85,0
1617,46.7,47.35,61.59,0
1618,47.74,46.44,59.49,0
1619,52.53,48.0,59.82,0
1620,49.48,51.4,63.55,0
1621,44.89,49.76,60.27,0
1622,52.02,50.18,63.78,0
1623,47.32,50.41,62.68,0
1624,55.01,48.43,58.41,0
1625,52.69,51.42,62.62,0
1626,48.17,48.4,62.65,0
1627,53.41,51.48,62.5,0
1628,49.83,50.05,61.42,0
1629,52.24,46.72,59.87,0
1630,51.2,48.3,64.49,0
1631,47.27,46.76,61.64,0
1632,47.93,51.2,60.12,0
1633,53.01,49.44,62.85,0
1634,48.97,46.15,60.5,0
1635,48.83,50.07,60.13,0
1636,47.23,48.72,61.32,0
1637,51.42,47.32,60.79,0
1638,56.4,52.08,60.34,0
1639,47.06,49.74,63.82,0
1640,50.39,49.16,62.03,0
1641,54.61,49.01,64.81,0
1642,50.19,47.36,60.64,0
1643,51.84,47.69,58.94,0
1644,47.36,51.59,62.73,0
1645,51.88,48.97,66.19,0
1646,50.09,49.73,63.58,0
1647,53.66,46.65,69.0,0
1648,54.32,47.75,63.27,0
1649,58.58,50.66,63.12,0
1650,52.61,50.33,58.38,0
1651,51.9,52.41,63.59,0
1652,51.56,51.81,63.12,0
1653,49.97,49.46,62.01,0
1654,52.09,50.53,62.59,0
1655,50.24,49.36,62.77,0
1656,51.69,52.94,62.58,0
1657,55.18,51.59,67.16,0
1658,48.26,50.14,62.28,0
1659,54.75,50.2,63.4,0
1660,55.33,52.08,62.3,0
1661,51.08,50.8,64.71,0
1662,45.12,52.28,63.54,0
1663,49.71,46.67,62.67,0
1664,55.47,50.67,59.41,0
1665,51.56,49.22,63.79,0
1666,48.68,52.64,62.72,0
1667,50.21,52.34,63.26,0
1668,54.3,50.08,61.05,0
1669,53.46,52.35,66.32,0
1670,51.15,52.74,65.21,0
1671,50.81,50.19,66.39,0
1672,50.79,53.8,65.86,0
1673,49.24,50.06,64.79,0
1674,56.9,49.79,61.36,0
1675,51.13,51.43,67.37,0
1676,55.79,49.61,61.86,0
1677,56.75,50.28,63.21,0
1678,55.23,52.28,65.2,0
1679,50.98,50.21,65.33,0
1680,53.53,47.65,65.0,0
1681,52.29,50.76,63.09,0
1682,49.7,49.18,62.71,0
1683,53.42,51.53,69.03,0
1684,48.96,51.29,63.92,0
1685,56.1,52.47,63.7,0
1686,51.18,51.63,62.63,0
1687,53.22,51.92,64.58,0
1688,53.51,49.29,64.52,0
1689,51.92,51.52,64.13,0
1690,54.5,53.27,64.96,0
1691,51.36,49.3,67.75,0
1692,55.43,53.05,63.07,0
1693,48.82,49.53,64.37,0
1694,53.28,49.09,63.02,0
1695,58.75,50.83,64.94,0
1696,49.97,51.47,63.24,0
1697,50.98,51.77,63.36,0
1698,54.59,48.97,61.52,0
